ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Batter,Pitcher,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,Error List,Defensive Actions,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field
2,1,TRUE,SF,0,SD,0,0,2,0,0,centerfield Dave Eckert,starter Neal Asiodu,"['burner', 'far left', 'Curveball']",,,,double,[],[],,centerfield Dave Eckert,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
6,1,TRUE,SF,0,SD,0,2,1,0,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['flare', 'dead center', 'Change Up']",,,,single,[],[],designatedhitter Glenn Jones,,centerfield Dave Eckert,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
7,1,TRUE,SF,0,SD,3,0,0,0,0,catcher John Benzschawel,starter Neal Asiodu,"['barrel', 'far left', 'Four-Seam Fastball']",,,,homerun,[],[],,,,"[catcher John Benzschawel, designatedhitter Glenn Jones, centerfield Dave Eckert]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
11,1,TRUE,SF,0,SD,3,1,2,0,1,secondbase Delos Echols,starter Neal Asiodu,"['solid', 'center left', 'Change Up']",,,,out,[],['Ball caught by shortstop Karlos Smith'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
13,1,TRUE,SF,0,SD,3,0,1,1,0,leftfield Benny Powell,starter Neal Asiodu,"['burner', 'far right', 'Curveball']",,,,double,[],[],,leftfield Benny Powell,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
14,1,TRUE,SF,0,SD,3,0,0,1,1,shortstop Bob Small,starter Neal Asiodu,"['barrel', 'far left', 'Sinker']",,,,out,[],['Ball caught by leftfield Logan Stephens'],,leftfield Benny Powell,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
15,1,TRUE,SF,0,SD,3,0,0,2,1,thirdbase Teyo Miraldi,starter Neal Asiodu,"['solid', 'right', 'Sinker']",,,,out,[],['Ball caught by rightfield Tony Everett'],,leftfield Benny Powell,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
17,1,TRUE,SF,0,SD,3,0,1,3,0,rightfield Oil Can Vardell,starter Neal Asiodu,"['solid', 'dead center', 'Sinker']",,,,single,[],[],rightfield Oil Can Vardell,,leftfield Benny Powell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
18,1,TRUE,SF,0,SD,3,0,0,3,1,firstbase Jerry Johnson,starter Neal Asiodu,"['flare', 'left', 'Change Up']",,,,out,[],['Ball caught by shortstop Karlos Smith'],rightfield Oil Can Vardell,,leftfield Benny Powell,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
24,1,FALSE,SF,0,SD,3,0,0,0,0,centerfield A.J. Oswalt,starter Darrion Smith,,,,,unsuccessful pickoff,[],"[""starter Darrion Smith's throw caught by firstbase Jerry Johnson starter Darrion Smith throws it to firstbase Jerry Johnson""]",firstbase John Redmond,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
30,1,FALSE,SF,0,SD,3,2,2,0,1,centerfield A.J. Oswalt,starter Darrion Smith,"['flare', 'left', 'Four-Seam Fastball']",,,,out,[],['Ball caught by shortstop Bob Small'],firstbase John Redmond,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
32,1,FALSE,SF,0,SD,3,0,1,1,0,secondbase Stephen Smith,starter Darrion Smith,,,,,unsuccessful pickoff,[],"[""starter Darrion Smith's throw caught by firstbase Jerry Johnson starter Darrion Smith throws it to firstbase Jerry Johnson""]",firstbase John Redmond,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
37,1,FALSE,SF,0,SD,3,0,2,2,0,thirdbase Steve Delong,starter Darrion Smith,"['burner', 'left', 'Slurve']",,,,single,[],[],thirdbase Steve Delong,firstbase John Redmond,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
41,1,FALSE,SF,0,SD,3,0,0,3,0,catcher Jared Harris,starter Darrion Smith,,,,,unsuccessful pickoff,[],"[""starter Darrion Smith's throw caught by firstbase Jerry Johnson starter Darrion Smith throws it to firstbase Jerry Johnson""]",thirdbase Steve Delong,firstbase John Redmond,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
43,1,FALSE,SF,0,SD,3,0,1,3,0,catcher Jared Harris,starter Darrion Smith,,,,,unsuccessful pickoff,[],"[""starter Darrion Smith's throw caught by firstbase Jerry Johnson starter Darrion Smith throws it to firstbase Jerry Johnson""]",thirdbase Steve Delong,firstbase John Redmond,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
44,1,FALSE,SF,0,SD,3,0,1,3,0,catcher Jared Harris,starter Darrion Smith,"['flare', 'far right', 'Change Up']",,,,single,[],[],catcher Jared Harris,thirdbase Steve Delong,firstbase John Redmond,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
46,1,FALSE,SF,1,SD,3,1,0,3,0,rightfield Tony Everett,starter Darrion Smith,"['flare', 'center left', 'Cutter']",,,,single,[],[],rightfield Tony Everett,catcher Jared Harris,thirdbase Steve Delong,[firstbase John Redmond],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
47,1,FALSE,SF,1,SD,3,0,0,3,0,leftfield Logan Stephens,starter Darrion Smith,,,,,unsuccessful pickoff,[],"[""starter Darrion Smith's throw caught by thirdbase Teyo Miraldi starter Darrion Smith throws it to thirdbase Teyo Miraldi""]",rightfield Tony Everett,catcher Jared Harris,thirdbase Steve Delong,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
48,1,FALSE,SF,3,SD,3,0,0,3,0,leftfield Logan Stephens,starter Darrion Smith,"['burner', 'center right', 'Change Up']",,,,double,[],[],,leftfield Logan Stephens,rightfield Tony Everett,"[thirdbase Steve Delong, catcher Jared Harris]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
49,1,FALSE,SF,4,SD,3,0,0,3,0,shortstop Karlos Smith,starter Darrion Smith,"['flare', 'center right', 'Change Up']",,,,single,[],[],shortstop Karlos Smith,,leftfield Logan Stephens,[rightfield Tony Everett],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
51,1,FALSE,SF,7,SD,3,1,0,3,0,firstbase John Redmond,starter Darrion Smith,"['barrel', 'center right', 'Cutter']",,,,homerun,[],[],,,,"[firstbase John Redmond, shortstop Karlos Smith, leftfield Logan Stephens]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
54,1,FALSE,SF,7,SD,3,0,2,3,0,centerfield A.J. Oswalt,starter Darrion Smith,"['burner', 'left', 'Slurve']",,,,double,[],[],,centerfield A.J. Oswalt,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
55,1,FALSE,SF,7,SD,3,0,0,3,1,secondbase Stephen Smith,starter Darrion Smith,"['burner', 'far left', 'Slurve']",,,,out,[],['Ball caught by thirdbase Teyo Miraldi'],,centerfield A.J. Oswalt,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
56,2,TRUE,SF,7,SD,3,0,0,0,0,centerfield Dave Eckert,starter Neal Asiodu,"['solid', 'center right', 'Sinker']",,,,single,[],[],centerfield Dave Eckert,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
59,2,TRUE,SF,7,SD,3,2,0,0,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['barrel', 'far right', 'Change Up']",,,,single,[],[],designatedhitter Glenn Jones,centerfield Dave Eckert,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
60,2,TRUE,SF,7,SD,4,0,0,0,0,catcher John Benzschawel,starter Neal Asiodu,"['solid', 'far left', 'Sinker']",,,,double,[],[],,catcher John Benzschawel,designatedhitter Glenn Jones,[centerfield Dave Eckert],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
65,2,TRUE,SF,7,SD,4,2,2,0,1,secondbase Delos Echols,starter Neal Asiodu,"['solid', 'right', 'Four-Seam Fastball']",,,,out,[],['Ball caught by secondbase Stephen Smith'],,catcher John Benzschawel,designatedhitter Glenn Jones,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
66,2,TRUE,SF,7,SD,6,0,0,1,0,leftfield Benny Powell,starter Neal Asiodu,"['flare', 'right', 'Curveball']",,,,double,[],[],,leftfield Benny Powell,,"[designatedhitter Glenn Jones, catcher John Benzschawel]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
67,2,TRUE,SF,7,SD,6,0,0,1,0,shortstop Bob Small,starter Neal Asiodu,"['flare', 'far right', 'Curveball']",,,,single,[],[],shortstop Bob Small,,leftfield Benny Powell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
68,2,TRUE,SF,7,SD,6,0,0,1,1,thirdbase Teyo Miraldi,starter Neal Asiodu,"['flare', 'right', 'Sinker']",,,,out,[],['Ball caught by rightfield Tony Everett'],shortstop Bob Small,,leftfield Benny Powell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
70,2,TRUE,SF,7,SD,9,1,0,2,0,rightfield Oil Can Vardell,starter Neal Asiodu,"['barrel', 'far left', 'Sinker']",,,,homerun,[],[],,,,"[rightfield Oil Can Vardell, shortstop Bob Small, leftfield Benny Powell]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
75,2,TRUE,SF,7,SD,9,1,2,2,0,firstbase Jerry Johnson,starter Neal Asiodu,"['flare', 'center right', 'Change Up']",,,,single,[],[],firstbase Jerry Johnson,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
78,2,TRUE,SF,7,SD,9,0,2,2,0,centerfield Dave Eckert,starter Neal Asiodu,"['solid', 'dead center', 'Change Up']",,,,single,[],[],centerfield Dave Eckert,firstbase Jerry Johnson,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
79,2,TRUE,SF,7,SD,12,0,0,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['barrel', 'center right', 'Sinker']",,,,homerun,[],[],,,,"[designatedhitter Glenn Jones, centerfield Dave Eckert, firstbase Jerry Johnson]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
80,2,TRUE,SF,7,SD,12,0,0,2,1,catcher John Benzschawel,starter Neal Asiodu,"['barrel', 'left', 'Sinker']",,,,out,[],['Ball caught by leftfield Logan Stephens'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
83,2,TRUE,SF,7,SD,13,1,1,3,0,secondbase Delos Echols,starter Neal Asiodu,"['barrel', 'center right', 'Sinker']",,,,homerun,[],[],,,,[secondbase Delos Echols],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
84,2,TRUE,SF,7,SD,13,0,0,3,1,leftfield Benny Powell,starter Neal Asiodu,"['flare', 'left', 'Curveball']",,,,out,[],['Ball caught by shortstop Karlos Smith'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
90,2,FALSE,SF,7,SD,13,0,0,1,0,designatedhitter John Williams,starter Darrion Smith,"['solid', 'center right', 'Change Up']",,,,out,['centerfield Dave Eckert catching error!'],"[None, ""centerfield Dave Eckert's throw caught by firstbase Jerry Johnson centerfield Dave Eckert throws it to firstbase Jerry Johnson""]",,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
102,2,FALSE,SF,7,SD,13,1,1,3,0,leftfield Logan Stephens,starter Darrion Smith,"['solid', 'right', 'Change Up']",,,,single,[],[],leftfield Logan Stephens,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
104,2,FALSE,SF,7,SD,13,0,1,3,0,shortstop Karlos Smith,starter Darrion Smith,,,,,stolen base,[],"[""starter Darrion Smith's throw caught by firstbase Jerry Johnson starter Darrion Smith throws it to firstbase Jerry Johnson""]",,leftfield Logan Stephens,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
105,2,FALSE,SF,7,SD,13,0,1,3,1,shortstop Karlos Smith,starter Darrion Smith,"['under', 'far left', 'Slurve']",,,,out,[],['Ball caught by thirdbase Teyo Miraldi'],,leftfield Logan Stephens,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
107,3,TRUE,SF,7,SD,14,0,1,0,0,shortstop Bob Small,starter Neal Asiodu,"['barrel', 'center left', 'Change Up']",,,,homerun,[],[],,,,[shortstop Bob Small],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
109,3,TRUE,SF,7,SD,14,0,1,0,1,thirdbase Teyo Miraldi,starter Neal Asiodu,"['solid', 'center right', 'Four-Seam Fastball']",,,,out,[],['Ball caught by centerfield A.J. Oswalt'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
110,3,TRUE,SF,7,SD,14,0,0,1,0,rightfield Oil Can Vardell,starter Neal Asiodu,"['burner', 'far left', 'Sinker']",,,,double,[],[],,rightfield Oil Can Vardell,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
111,3,TRUE,SF,7,SD,14,0,0,1,1,firstbase Jerry Johnson,starter Neal Asiodu,"['solid', 'far left', 'Sinker']",,,,out,[],['Ball caught by leftfield Logan Stephens'],,rightfield Oil Can Vardell,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
116,3,TRUE,SF,7,SD,14,1,2,2,0,centerfield Dave Eckert,starter Neal Asiodu,"['burner', 'far right', 'Curveball']",,,,single,[],[],centerfield Dave Eckert,,rightfield Oil Can Vardell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
120,3,TRUE,SF,7,SD,17,2,1,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['solid', 'far right', 'Sinker']",,,,homerun,[],[],,,,"[designatedhitter Glenn Jones, centerfield Dave Eckert, rightfield Oil Can Vardell]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
122,3,TRUE,SF,7,SD,17,1,0,2,1,catcher John Benzschawel,starter Neal Asiodu,"['flare', 'right', 'Curveball']",,,,out,[],['Ball caught by secondbase Stephen Smith'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
